Class;Symbol;System;Side;Variant;OptimizedParams;Combinations;Algorithm;MagicNumber;Status;Path;SHA256
04_US_Stocks_CFD;BRK.B;02_SLTP_ORGANIC;SELL;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;657195401;RESEARCH;04_US_Stocks_CFD/BRK.B/02_SLTP_ORGANIC/SELL_ICHIMOKU.set;C1702CC5ECAA88157E0C0B0BF446918AFA49EC3468A4E85F38871856746E4A90
04_US_Stocks_CFD;BRK.B;03_TRAIL_ONLY;BUY;MULTI;32;174471826636800000000;FAST_GENETIC;611576477;RESEARCH;04_US_Stocks_CFD/BRK.B/03_TRAIL_ONLY/BUY_MULTI.set;7CB6CECC93039E7B56977BC6FE65A6544E0DED638B2AD857777225CC82C26B53
04_US_Stocks_CFD;BRK.B;03_TRAIL_ONLY;BUY;ICHIMOKU;31;3806658035712000000;FAST_GENETIC;655141806;RESEARCH;04_US_Stocks_CFD/BRK.B/03_TRAIL_ONLY/BUY_ICHIMOKU.set;0FFC593057AFB90C25D2211E341421615DD8378666387C6C408F71E2FF68802D
04_US_Stocks_CFD;BRK.B;03_TRAIL_ONLY;SELL;MULTI;32;174471826636800000000;FAST_GENETIC;614171592;RESEARCH;04_US_Stocks_CFD/BRK.B/03_TRAIL_ONLY/SELL_MULTI.set;EDF5AD460F8415DE9BF734980304E59B38EF5BC5645A6F65DD6420B29FD9E0AE
04_US_Stocks_CFD;BRK.B;03_TRAIL_ONLY;SELL;ICHIMOKU;31;3806658035712000000;FAST_GENETIC;643574848;RESEARCH;04_US_Stocks_CFD/BRK.B/03_TRAIL_ONLY/SELL_ICHIMOKU.set;513C5F313C069CA8A6B5C26FE4F23272AFA30107963D230E10384B2818EE6993
04_US_Stocks_CFD;BRK.B;04_SLTP_TRAIL;BUY;MULTI;36;184242248928460800000000;FAST_GENETIC;651355382;RESEARCH;04_US_Stocks_CFD/BRK.B/04_SLTP_TRAIL/BUY_MULTI.set;0441B03E25712F38265D64200A37A37EE92CA00FE03713ED969CE91E1459ED8C
04_US_Stocks_CFD;BRK.B;04_SLTP_TRAIL;BUY;ICHIMOKU;35;4019830885711872000000;FAST_GENETIC;668628563;RESEARCH;04_US_Stocks_CFD/BRK.B/04_SLTP_TRAIL/BUY_ICHIMOKU.set;455A8B3121BE4CC36A23E7DAE28DF700DD3AB825C79B1924442CAE0DD7D06923
04_US_Stocks_CFD;BRK.B;04_SLTP_TRAIL;SELL;MULTI;36;184242248928460800000000;FAST_GENETIC;686927009;RESEARCH;04_US_Stocks_CFD/BRK.B/04_SLTP_TRAIL/SELL_MULTI.set;6F35DFA21C848DB40519A3D3CBAB58E501A1A54B9EBF33F7163197903F5CE0E4
04_US_Stocks_CFD;BRK.B;04_SLTP_TRAIL;SELL;ICHIMOKU;35;4019830885711872000000;FAST_GENETIC;636767942;RESEARCH;04_US_Stocks_CFD/BRK.B/04_SLTP_TRAIL/SELL_ICHIMOKU.set;5C880C0FCB22F86730A417FAE142B0D96B287B20F0C9EE66A8D25FDCAB2656DA
04_US_Stocks_CFD;BRK.B;05_BE_TRAIL;BUY;MULTI;33;1046830959820800000000;FAST_GENETIC;654324164;RESEARCH;04_US_Stocks_CFD/BRK.B/05_BE_TRAIL/BUY_MULTI.set;CA109C7DA4AFB420E0F53D1F40BABFC760859CA1121428D50F636443FF3678F3
04_US_Stocks_CFD;BRK.B;05_BE_TRAIL;BUY;ICHIMOKU;32;22839948214272000000;FAST_GENETIC;635831644;RESEARCH;04_US_Stocks_CFD/BRK.B/05_BE_TRAIL/BUY_ICHIMOKU.set;760C4E1041803007B67323E16AC4B50DF2CC46AFDC0413AB7329170B59330E2C
04_US_Stocks_CFD;BRK.B;05_BE_TRAIL;SELL;MULTI;33;1046830959820800000000;FAST_GENETIC;680187381;RESEARCH;04_US_Stocks_CFD/BRK.B/05_BE_TRAIL/SELL_MULTI.set;76A006EAAB972BEFE8BD4C7EF5981364C4FB37D9C77299C3A57E3BDC3BDACBDC
04_US_Stocks_CFD;BRK.B;05_BE_TRAIL;SELL;ICHIMOKU;32;22839948214272000000;FAST_GENETIC;674427913;RESEARCH;04_US_Stocks_CFD/BRK.B/05_BE_TRAIL/SELL_ICHIMOKU.set;8AF9F58A2320A3E177D67A04D9AD34E8C9E9485032241AB3C98AE2747B2F35F2
04_US_Stocks_CFD;BRK.B;06_REVERSAL_EXIT;BUY;MULTI;36;8374647678566400000000;FAST_GENETIC;673016632;RESEARCH;04_US_Stocks_CFD/BRK.B/06_REVERSAL_EXIT/BUY_MULTI.set;C2E491716F9624EE9148C3599325ABB366A884946BFD89EACD7E515ABEA8D9F2
04_US_Stocks_CFD;BRK.B;06_REVERSAL_EXIT;BUY;ICHIMOKU;35;182719585714176000000;FAST_GENETIC;622968152;RESEARCH;04_US_Stocks_CFD/BRK.B/06_REVERSAL_EXIT/BUY_ICHIMOKU.set;CF363A524715D057D71833BE72AC63CCA62371DCE2551FE44020A77EAD629733
04_US_Stocks_CFD;BRK.B;06_REVERSAL_EXIT;SELL;MULTI;36;8374647678566400000000;FAST_GENETIC;658811402;RESEARCH;04_US_Stocks_CFD/BRK.B/06_REVERSAL_EXIT/SELL_MULTI.set;4D0B41166589CC1FCCFABED3DA20E6B3D9046976D36216A7D14AAD57824107D1
04_US_Stocks_CFD;BRK.B;06_REVERSAL_EXIT;SELL;ICHIMOKU;35;182719585714176000000;FAST_GENETIC;691058941;RESEARCH;04_US_Stocks_CFD/BRK.B/06_REVERSAL_EXIT/SELL_ICHIMOKU.set;30C343AD2137FC5E94784BCD866873D4957C86381FAF4BBBE892CFC12A5D5D3A
04_US_Stocks_CFD;BRK.B;07_GRID_SEPARATE;BUY;MULTI;36;2538030980136960000000;FAST_GENETIC;658915184;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/BRK.B/07_GRID_SEPARATE/BUY_MULTI.set;F4F9C9E4EA006A8050A00AD909B5106EA5544FDDA4221CE17617815418D5C5DD
04_US_Stocks_CFD;BRK.B;07_GRID_SEPARATE;BUY;ICHIMOKU;35;55375221384806400000;FAST_GENETIC;639182318;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/BRK.B/07_GRID_SEPARATE/BUY_ICHIMOKU.set;AB0A46318BAEEEA5C9959941C3427D7B3BD2DB2169ED1A587854DFF44A86C154
04_US_Stocks_CFD;BRK.B;07_GRID_SEPARATE;SELL;MULTI;36;2538030980136960000000;FAST_GENETIC;670339534;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/BRK.B/07_GRID_SEPARATE/SELL_MULTI.set;4715461AF45851FD625CA91FF8AD3C211D80F39F308C8F9447ED1A828C8D84A3
04_US_Stocks_CFD;BRK.B;07_GRID_SEPARATE;SELL;ICHIMOKU;35;55375221384806400000;FAST_GENETIC;692869415;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/BRK.B/07_GRID_SEPARATE/SELL_ICHIMOKU.set;16640121FA5290C1A25E15442C981592F030848FE4E93ADEE61B6B8E48A2290B
04_US_Stocks_CFD;BRK.B;08_GRID_UNIFIED;BOTH;MULTI;38;10152123920547840000000;FAST_GENETIC;615443114;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/BRK.B/08_GRID_UNIFIED/BOTH_MULTI.set;E3265F4DD687975AB0AD9208D7EBFEA1E32F87BB134DF5DBCB66B29A23A8D0A2
04_US_Stocks_CFD;BRK.B;08_GRID_UNIFIED;BOTH;ICHIMOKU;37;221500885539225600000;FAST_GENETIC;617421413;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/BRK.B/08_GRID_UNIFIED/BOTH_ICHIMOKU.set;2E62AA576DD937A5F14E92666CB440DEED98B5F5CF8F9CF1B954B24524604CFC
04_US_Stocks_CFD;BRK.B;09_MARTINGALE;BUY;MULTI;34;2632032127549440000000;FAST_GENETIC;635399968;HIGH_RISK;04_US_Stocks_CFD/BRK.B/09_MARTINGALE/BUY_MULTI.set;BFCE1DE96F209F025EBD83F4F8D888EE43A3F178E19B1915A2567ACC0365C7EF
04_US_Stocks_CFD;BRK.B;09_MARTINGALE;BUY;ICHIMOKU;33;57426155510169600000;FAST_GENETIC;671683830;HIGH_RISK;04_US_Stocks_CFD/BRK.B/09_MARTINGALE/BUY_ICHIMOKU.set;BE66795095FDA34F7D29DC3813F00AA1277FE1DF0CDB0DB10366FFF5BDE1DA65
04_US_Stocks_CFD;BRK.B;09_MARTINGALE;SELL;MULTI;34;2632032127549440000000;FAST_GENETIC;688093393;HIGH_RISK;04_US_Stocks_CFD/BRK.B/09_MARTINGALE/SELL_MULTI.set;7EC1B4598AC6138FEBC583EBDEBCF2443E0217461C620DD858914C1FC851DA33
04_US_Stocks_CFD;BRK.B;09_MARTINGALE;SELL;ICHIMOKU;33;57426155510169600000;FAST_GENETIC;697869011;HIGH_RISK;04_US_Stocks_CFD/BRK.B/09_MARTINGALE/SELL_ICHIMOKU.set;7ADD8074F0FB2E4D73C700164A6F3C42BE8471CC0F39152C21796D954DC31881
04_US_Stocks_CFD;BRK.B;10_DALEMBERT;BUY;MULTI;35;13160160637747200000000;FAST_GENETIC;610444474;HIGH_RISK;04_US_Stocks_CFD/BRK.B/10_DALEMBERT/BUY_MULTI.set;BE3BE5551F0B10F6BD04710F40B1A5D9518089B11C9D80A42FE2830A874C438C
04_US_Stocks_CFD;BRK.B;10_DALEMBERT;BUY;ICHIMOKU;34;287130777550848000000;FAST_GENETIC;676129091;HIGH_RISK;04_US_Stocks_CFD/BRK.B/10_DALEMBERT/BUY_ICHIMOKU.set;DF3BFC58238447B3D9429FDD8D408BE54D835D3682CC427A412218E0930A304F
04_US_Stocks_CFD;BRK.B;10_DALEMBERT;SELL;MULTI;35;13160160637747200000000;FAST_GENETIC;648907399;HIGH_RISK;04_US_Stocks_CFD/BRK.B/10_DALEMBERT/SELL_MULTI.set;5D1A43698A8DD77A2961C44F5E49BFC8690C66262B5A87549EC76E1EF0D53FC6
04_US_Stocks_CFD;BRK.B;10_DALEMBERT;SELL;ICHIMOKU;34;287130777550848000000;FAST_GENETIC;634347103;HIGH_RISK;04_US_Stocks_CFD/BRK.B/10_DALEMBERT/SELL_ICHIMOKU.set;D8A399DCBE2F49CED9D27740100089F78C6EB317611EB8B5AEF0432C95ED0CDF
04_US_Stocks_CFD;BRK.B;11_SIGNAL_ONLY;BUY;MULTI;28;22254059520000000;FAST_GENETIC;647429350;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/BRK.B/11_SIGNAL_ONLY/BUY_MULTI.set;328A370CEE6AE0D1FE8ADD19E0B5C46DEA4E53618CF85D61E3633EC77E83E2A2
04_US_Stocks_CFD;BRK.B;11_SIGNAL_ONLY;BUY;ICHIMOKU;27;485543116800000;FAST_GENETIC;652979817;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/BRK.B/11_SIGNAL_ONLY/BUY_ICHIMOKU.set;A006958D9FA858C9BC7E9719791CF88D1E738AE0D05BCB6488164818F5BF5305
04_US_Stocks_CFD;BRK.B;11_SIGNAL_ONLY;SELL;MULTI;28;22254059520000000;FAST_GENETIC;685342492;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/BRK.B/11_SIGNAL_ONLY/SELL_MULTI.set;AACB12C7DE7D04A6826F54AEC09A748C016A98652C454CAC02C9A468F160D4DA
04_US_Stocks_CFD;BRK.B;11_SIGNAL_ONLY;SELL;ICHIMOKU;27;485543116800000;FAST_GENETIC;686181807;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/BRK.B/11_SIGNAL_ONLY/SELL_ICHIMOKU.set;243E93F4AFB6AC27CFF909F55071D86528DD7887E0A7D54C34F7715F437C7761
04_US_Stocks_CFD;C;01_SLTP;BUY;MULTI;33;658008031887360000000;FAST_GENETIC;666121488;RESEARCH;04_US_Stocks_CFD/C/01_SLTP/BUY_MULTI.set;6BCF44E64A7250524D1E0C5DBA3C0A6FD9D71A5F0B8045F6C3004402A7FAD005
04_US_Stocks_CFD;C;01_SLTP;BUY;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;672003372;RESEARCH;04_US_Stocks_CFD/C/01_SLTP/BUY_ICHIMOKU.set;FA87A4E3A7CD54E0FF0C985E3E52A88680C132AE42E214CD5562BFBDD77AE37D
04_US_Stocks_CFD;C;01_SLTP;SELL;MULTI;33;658008031887360000000;FAST_GENETIC;673608209;RESEARCH;04_US_Stocks_CFD/C/01_SLTP/SELL_MULTI.set;4C3A0B107341C666FB0871632FD7B47014B3B4BB1A77B0658D46AB46E0AAA316
04_US_Stocks_CFD;C;01_SLTP;SELL;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;615544168;RESEARCH;04_US_Stocks_CFD/C/01_SLTP/SELL_ICHIMOKU.set;7D9D7E51EFC52847A795C6BD4C6463B1C906D26576DC8CE2D64C1339C4E66F07
04_US_Stocks_CFD;C;02_SLTP_ORGANIC;BUY;MULTI;33;658008031887360000000;FAST_GENETIC;623330136;RESEARCH;04_US_Stocks_CFD/C/02_SLTP_ORGANIC/BUY_MULTI.set;0566BF17DA257B0277885F31915EF03726960FCF8A30BA26AAB162554F47479F
04_US_Stocks_CFD;C;02_SLTP_ORGANIC;BUY;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;614289344;RESEARCH;04_US_Stocks_CFD/C/02_SLTP_ORGANIC/BUY_ICHIMOKU.set;F2B53E1690FE0E8F05097A1C3F78DD39F0DB8A1A736AB3600657D71818919CB6
04_US_Stocks_CFD;C;02_SLTP_ORGANIC;SELL;MULTI;33;658008031887360000000;FAST_GENETIC;619668358;RESEARCH;04_US_Stocks_CFD/C/02_SLTP_ORGANIC/SELL_MULTI.set;4AD3505622F8215829B9E69EDCB4437025ED8AD86C917EA9B4BA53CD3FE19D85
04_US_Stocks_CFD;C;02_SLTP_ORGANIC;SELL;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;650178423;RESEARCH;04_US_Stocks_CFD/C/02_SLTP_ORGANIC/SELL_ICHIMOKU.set;02450E2934A9C6E198663EC3901B0F7032C3FF335B7592BFEE9A108CE80CC348
04_US_Stocks_CFD;C;03_TRAIL_ONLY;BUY;MULTI;32;174471826636800000000;FAST_GENETIC;646931537;RESEARCH;04_US_Stocks_CFD/C/03_TRAIL_ONLY/BUY_MULTI.set;5E96C0657C0C8A7BB9FCA8F0A19C990716C7CC79268840A7B3F0B104BAD780A2
04_US_Stocks_CFD;C;03_TRAIL_ONLY;BUY;ICHIMOKU;31;3806658035712000000;FAST_GENETIC;616710656;RESEARCH;04_US_Stocks_CFD/C/03_TRAIL_ONLY/BUY_ICHIMOKU.set;1C2AF661C01EF61ED2984AD95E834FB4CEC0DC92ED18B1280DA6C3EFCA987465
04_US_Stocks_CFD;C;03_TRAIL_ONLY;SELL;MULTI;32;174471826636800000000;FAST_GENETIC;654348067;RESEARCH;04_US_Stocks_CFD/C/03_TRAIL_ONLY/SELL_MULTI.set;5C907A8234B740E60EB599444E8F27C971FD135ED28CDEBEF1EE563590DFFAF6
04_US_Stocks_CFD;C;03_TRAIL_ONLY;SELL;ICHIMOKU;31;3806658035712000000;FAST_GENETIC;617932430;RESEARCH;04_US_Stocks_CFD/C/03_TRAIL_ONLY/SELL_ICHIMOKU.set;0EC34850076B2219CB5A263FAD325AEE7242EBCACF314B28B3E3DB29C8CBD93A
04_US_Stocks_CFD;C;04_SLTP_TRAIL;BUY;MULTI;36;184242248928460800000000;FAST_GENETIC;669334823;RESEARCH;04_US_Stocks_CFD/C/04_SLTP_TRAIL/BUY_MULTI.set;2D5D3F19153349F68B1223C2CE3219FC3C59D59F331CA87909850B14BCF5FAEF
04_US_Stocks_CFD;C;04_SLTP_TRAIL;BUY;ICHIMOKU;35;4019830885711872000000;FAST_GENETIC;648792363;RESEARCH;04_US_Stocks_CFD/C/04_SLTP_TRAIL/BUY_ICHIMOKU.set;AF7BA190F33C7525615EE079CF28199A7156CEBFE3917E268DFE4F3715EE7833
04_US_Stocks_CFD;C;04_SLTP_TRAIL;SELL;MULTI;36;184242248928460800000000;FAST_GENETIC;685919275;RESEARCH;04_US_Stocks_CFD/C/04_SLTP_TRAIL/SELL_MULTI.set;5A85135200356969A8AEED87142FCAA329C6D9DEED3ACB4369BD12A08A86A1FD
04_US_Stocks_CFD;C;04_SLTP_TRAIL;SELL;ICHIMOKU;35;4019830885711872000000;FAST_GENETIC;633221226;RESEARCH;04_US_Stocks_CFD/C/04_SLTP_TRAIL/SELL_ICHIMOKU.set;B7B6980D471360A8B39CDC19FED01661077F4622298D2898AFCF9640822FB48C
04_US_Stocks_CFD;C;05_BE_TRAIL;BUY;MULTI;33;1046830959820800000000;FAST_GENETIC;610721588;RESEARCH;04_US_Stocks_CFD/C/05_BE_TRAIL/BUY_MULTI.set;623C75F908BA72FEFB2E98968B3CECBB52695F273A30608D177F8142C5DA6203
04_US_Stocks_CFD;C;05_BE_TRAIL;BUY;ICHIMOKU;32;22839948214272000000;FAST_GENETIC;625385133;RESEARCH;04_US_Stocks_CFD/C/05_BE_TRAIL/BUY_ICHIMOKU.set;88B9FDC2A036C3A3FE4B1CD5FC1AC60FB6163282AD5B00B544B108E3AB0CA9EF
04_US_Stocks_CFD;C;05_BE_TRAIL;SELL;MULTI;33;1046830959820800000000;FAST_GENETIC;671175194;RESEARCH;04_US_Stocks_CFD/C/05_BE_TRAIL/SELL_MULTI.set;37CFA135E843C30FDF5D721157400A21DE14F5D1D9DB1593FB4D56F68796F916
04_US_Stocks_CFD;C;05_BE_TRAIL;SELL;ICHIMOKU;32;22839948214272000000;FAST_GENETIC;611416198;RESEARCH;04_US_Stocks_CFD/C/05_BE_TRAIL/SELL_ICHIMOKU.set;57E4FBDCD86D39B06E1CE22218BFA19216F4AF2331A3866CB3822225D643121D
04_US_Stocks_CFD;C;06_REVERSAL_EXIT;BUY;MULTI;36;8374647678566400000000;FAST_GENETIC;672349759;RESEARCH;04_US_Stocks_CFD/C/06_REVERSAL_EXIT/BUY_MULTI.set;12FD99BFC71F1EA4B236E750AED82F75CA0055693DEEA132263ACCCD9A224D9E
04_US_Stocks_CFD;C;06_REVERSAL_EXIT;BUY;ICHIMOKU;35;182719585714176000000;FAST_GENETIC;643710598;RESEARCH;04_US_Stocks_CFD/C/06_REVERSAL_EXIT/BUY_ICHIMOKU.set;FBDD55B8FAB4B2BC0E38C1BC8105934F47EC7C7789649857E4BF95065082CB96
04_US_Stocks_CFD;C;06_REVERSAL_EXIT;SELL;MULTI;36;8374647678566400000000;FAST_GENETIC;647617674;RESEARCH;04_US_Stocks_CFD/C/06_REVERSAL_EXIT/SELL_MULTI.set;3D80065575DC781F65628E2E2255734573D91C5B9BFCB62731C3E597993414EB
04_US_Stocks_CFD;C;06_REVERSAL_EXIT;SELL;ICHIMOKU;35;182719585714176000000;FAST_GENETIC;668218364;RESEARCH;04_US_Stocks_CFD/C/06_REVERSAL_EXIT/SELL_ICHIMOKU.set;00748D2DCDC753312ADBD6D794C3CD1E2F750AB291FCC84F30D7F8F4A29C6B5F
04_US_Stocks_CFD;C;07_GRID_SEPARATE;BUY;MULTI;36;2538030980136960000000;FAST_GENETIC;637175338;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/C/07_GRID_SEPARATE/BUY_MULTI.set;DB2FD0C49C59992609AD3F239FF893E2554B4E8323C7DAA924877C99F550658B
04_US_Stocks_CFD;C;07_GRID_SEPARATE;BUY;ICHIMOKU;35;55375221384806400000;FAST_GENETIC;675688754;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/C/07_GRID_SEPARATE/BUY_ICHIMOKU.set;7324AC0FE933161259CB185CF4198A884F644D9202DF13D1D9F41701EF64E0FE
04_US_Stocks_CFD;C;07_GRID_SEPARATE;SELL;MULTI;36;2538030980136960000000;FAST_GENETIC;666257906;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/C/07_GRID_SEPARATE/SELL_MULTI.set;A4B49E87BB254B8118F8A4CD6E99A0C4D387136F7F76BE89B4A658790B8BAC95
04_US_Stocks_CFD;C;07_GRID_SEPARATE;SELL;ICHIMOKU;35;55375221384806400000;FAST_GENETIC;625596217;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/C/07_GRID_SEPARATE/SELL_ICHIMOKU.set;6F82E9A0A23CC45B02A863D8CFC496820746F96CFAAF95328AD0BE15E83D8A3F
04_US_Stocks_CFD;C;08_GRID_UNIFIED;BOTH;MULTI;38;10152123920547840000000;FAST_GENETIC;689271265;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/C/08_GRID_UNIFIED/BOTH_MULTI.set;9E593BDE60DC79F94F51D0B32275966904BC400C0A5AE23C7CC22BBB1FDD15F7
04_US_Stocks_CFD;C;08_GRID_UNIFIED;BOTH;ICHIMOKU;37;221500885539225600000;FAST_GENETIC;684652196;HEDGE_ACCOUNT_REQUIRED;04_US_Stocks_CFD/C/08_GRID_UNIFIED/BOTH_ICHIMOKU.set;EF4F3B6DD7D27A5344F34745A95A3A5AE0480B3E400ACE73C29512287E0B2A11
04_US_Stocks_CFD;C;09_MARTINGALE;BUY;MULTI;34;2632032127549440000000;FAST_GENETIC;646153491;HIGH_RISK;04_US_Stocks_CFD/C/09_MARTINGALE/BUY_MULTI.set;E1737AADA4ACD74E1B899F9976CBA9BB4110A96D671837778D23C805A8422850
04_US_Stocks_CFD;C;09_MARTINGALE;BUY;ICHIMOKU;33;57426155510169600000;FAST_GENETIC;687112092;HIGH_RISK;04_US_Stocks_CFD/C/09_MARTINGALE/BUY_ICHIMOKU.set;AC03574D054A25DFEB718C23A29EAFE0672DC84F3234B92665BE8A2239035F2D
04_US_Stocks_CFD;C;09_MARTINGALE;SELL;MULTI;34;2632032127549440000000;FAST_GENETIC;692756494;HIGH_RISK;04_US_Stocks_CFD/C/09_MARTINGALE/SELL_MULTI.set;79829CF0D29FBB34A4BDE711CC15D16D4596E0471F83401799E023156D296D60
04_US_Stocks_CFD;C;09_MARTINGALE;SELL;ICHIMOKU;33;57426155510169600000;FAST_GENETIC;649637108;HIGH_RISK;04_US_Stocks_CFD/C/09_MARTINGALE/SELL_ICHIMOKU.set;F3E77B6A86563C1A50750891A32EE52928410E0A10EC5E7F05C2D9C3F7C879D9
04_US_Stocks_CFD;C;10_DALEMBERT;BUY;MULTI;35;13160160637747200000000;FAST_GENETIC;683002837;HIGH_RISK;04_US_Stocks_CFD/C/10_DALEMBERT/BUY_MULTI.set;6C710744117ED65EEE7518CF5E916C863A1FC5F98C5AD758DE4D18B3CAA03DDB
04_US_Stocks_CFD;C;10_DALEMBERT;BUY;ICHIMOKU;34;287130777550848000000;FAST_GENETIC;698278074;HIGH_RISK;04_US_Stocks_CFD/C/10_DALEMBERT/BUY_ICHIMOKU.set;BC01ACD066C9B1DAD0D939FF3AFE8250E1B60C4C45C1F87A912212260D666AA1
04_US_Stocks_CFD;C;10_DALEMBERT;SELL;MULTI;35;13160160637747200000000;FAST_GENETIC;645444437;HIGH_RISK;04_US_Stocks_CFD/C/10_DALEMBERT/SELL_MULTI.set;24C4D93A5839F9661045EFCB0654A5843ED183637755744BF43D0F0230BCC44B
04_US_Stocks_CFD;C;10_DALEMBERT;SELL;ICHIMOKU;34;287130777550848000000;FAST_GENETIC;674484185;HIGH_RISK;04_US_Stocks_CFD/C/10_DALEMBERT/SELL_ICHIMOKU.set;04C25E92D83A25C2230667E5C06C357983DF53B14DA53C8CFC19B53F23732B8C
04_US_Stocks_CFD;C;11_SIGNAL_ONLY;BUY;MULTI;28;22254059520000000;FAST_GENETIC;635685341;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/C/11_SIGNAL_ONLY/BUY_MULTI.set;CB92F0043700893C091E51489E3742D2785B11D2A7D566FFA48796C3371485CC
04_US_Stocks_CFD;C;11_SIGNAL_ONLY;BUY;ICHIMOKU;27;485543116800000;FAST_GENETIC;689879938;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/C/11_SIGNAL_ONLY/BUY_ICHIMOKU.set;65536F03065E0329D2CBE2836C6B3572EB1634E821615DF85A16C2D8733057D2
04_US_Stocks_CFD;C;11_SIGNAL_ONLY;SELL;MULTI;28;22254059520000000;FAST_GENETIC;640866054;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/C/11_SIGNAL_ONLY/SELL_MULTI.set;5DED33FE5C57B3CF36FCE40F4C414638AC383CA6124D9E23C515C2AB9BCABB3E
04_US_Stocks_CFD;C;11_SIGNAL_ONLY;SELL;ICHIMOKU;27;485543116800000;FAST_GENETIC;635484434;HIGH_RISK_RESEARCH;04_US_Stocks_CFD/C/11_SIGNAL_ONLY/SELL_ICHIMOKU.set;134AC874D380004A2A5B236DA186FE9DF2CC164947758DF20BBD1C6B7D588AF9
04_US_Stocks_CFD;CAT;01_SLTP;BUY;MULTI;33;658008031887360000000;FAST_GENETIC;642729327;RESEARCH;04_US_Stocks_CFD/CAT/01_SLTP/BUY_MULTI.set;9B7E14F42563856CEC44123D663D5D00EE304886F30256377BBBC58A914E1E6C
04_US_Stocks_CFD;CAT;01_SLTP;BUY;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;625178354;RESEARCH;04_US_Stocks_CFD/CAT/01_SLTP/BUY_ICHIMOKU.set;857B09DC34109B5153279B9D32D0251DB9B0264541408EA46034C5AF914F7441
04_US_Stocks_CFD;CAT;01_SLTP;SELL;MULTI;33;658008031887360000000;FAST_GENETIC;687548429;RESEARCH;04_US_Stocks_CFD/CAT/01_SLTP/SELL_MULTI.set;6B90C8DD786D64A6827A3669AB8A1934412BB44D28EB468785C92CB0B9D8F11D
04_US_Stocks_CFD;CAT;01_SLTP;SELL;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;644529023;RESEARCH;04_US_Stocks_CFD/CAT/01_SLTP/SELL_ICHIMOKU.set;AD5CB3A12D5C78CA0A485581CDA4A4838DF5B015968A0AA691CFCF414A35D41C
04_US_Stocks_CFD;CAT;02_SLTP_ORGANIC;BUY;MULTI;33;658008031887360000000;FAST_GENETIC;691236487;RESEARCH;04_US_Stocks_CFD/CAT/02_SLTP_ORGANIC/BUY_MULTI.set;A940BF76344B0AE8DE41807AE82E064B47DA1E8B14DDB1C3D9EA7CE4A1D20E5E
04_US_Stocks_CFD;CAT;02_SLTP_ORGANIC;BUY;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;622204221;RESEARCH;04_US_Stocks_CFD/CAT/02_SLTP_ORGANIC/BUY_ICHIMOKU.set;A2FCBF7E08E338858C8F876A82228AD539740010FF238A502A193F2EEF118189
04_US_Stocks_CFD;CAT;02_SLTP_ORGANIC;SELL;MULTI;33;658008031887360000000;FAST_GENETIC;673009025;RESEARCH;04_US_Stocks_CFD/CAT/02_SLTP_ORGANIC/SELL_MULTI.set;589E66D171C7AC8086E6E2FE43DF2CBF8B1B1933EDB01DA8B7ECBE5CF36D7E0F
04_US_Stocks_CFD;CAT;02_SLTP_ORGANIC;SELL;ICHIMOKU;32;14356538877542400000;FAST_GENETIC;660699831;RESEARCH;04_US_Stocks_CFD/CAT/02_SLTP_ORGANIC/SELL_ICHIMOKU.set;2E0DF6B4AC06D016C199D10C4633353FE939D1E93AEEF13AB804198C24E75408
04_US_Stocks_CFD;CAT;03_TRAIL_ONLY;BUY;MULTI;32;174471826636800000000;FAST_GENETIC;699410744;RESEARCH;04_US_Stocks_CFD/CAT/03_TRAIL_ONLY/BUY_MULTI.set;CE1ADA02929F5F04D3F584FDAE4553ECB6F238D94927CFF59FB79C9AB0D3EDCC
